microbe_id	batch_id	plant_id	photo_id	OD	var_fresh_weight_mg	var_dry_weight_mg	var_rosette_diameter_cm	var_rosette_leaves	var_dry_rosette_leaves	var_stem_leaves	var_stem_height_cm	var_number_of_stems	var_stem_siliques	comments	condition
Control	4	A1	4_nacl_control_1	0	685	160	7.3	17	3	9	15.5	2	13		nacl
Control	4	A2	4_nacl_control_1	0	604	169	10	16	3	6	16.2	3	21		nacl
Control	4	B1	4_nacl_control_1	0	106	36	4.7	11	2	5	0.1	1	1		nacl
Control	4	B2	4_nacl_control_1	0	137	51	6.2	10	2	8	6.7	1	1		nacl
Control	4	B3	4_nacl_control_1	0	202	52	5.8	8	2	9	10.6	1	12		nacl
Control	4	C1	4_nacl_control_1	0	173	60	4.6	9	2	4	7.5	1	5		nacl
Control	4	C2	4_nacl_control_1	0	192	49	5.7	14	1	4	5	2	8		nacl
Control	4	C3	4_nacl_control_1	0	184	50	4	8	3	1	0.1	1	0		nacl
E. coli	4	A1	4_nacl_ecoli_1	0.9	465	127	8.5	13	1	7	4.5	2	5		nacl
E. coli	4	A2	4_nacl_ecoli_1	0.9	67	22	4.8	8	3	5	0	1	1		nacl
E. coli	4	A3	4_nacl_ecoli_1	0.9	90	33	5.4	7	3	9	0.7	1	1		nacl
E. coli	4	B1	4_nacl_ecoli_1	0.9	167	62	6.1	11	2	4	1.2	1	2		nacl
E. coli	4	B2	4_nacl_ecoli_1	0.9	115	32	5	4	6	4	0	2	2		nacl
E. coli	4	B3	4_nacl_ecoli_1	0.9	191	57	4.5	8	1	3	2.2	1	3		nacl
E. coli	4	C1	4_nacl_ecoli_1	0.9	167	62	6.2	8	2	6	3.5	2	5		nacl
E. coli	4	C2	4_nacl_ecoli_1	0.9	72	27	7	7	1	3	0	1	1		nacl
E. coli	4	C3	4_nacl_ecoli_1	0.9	59	23	4.8	6	2	0	0	0	0		nacl
166	4	A1	4_nacl_166_1	0.6	159	50	4.2	10	4	4	15	2	10		nacl
166	4	A2	4_nacl_166_1	0.6	201	44	4.4	8	1	7	8.2	1	4		nacl
166	4	A3	4_nacl_166_1	0.6	53	25	4	6	4	5	12.5	1	8		nacl
166	4	B1	4_nacl_166_1	0.6	157	48	6	11	4	7	9.2	2	8		nacl
166	4	B2	4_nacl_166_1	0.6	127	50	4.7	9	2	8	4.9	2	3		nacl
166	4	B3	4_nacl_166_1	0.6	151	53	5.7	11	2	10	6.8	1	9		nacl
166	4	C1	4_nacl_166_1	0.6	198	60	4.6	10	0	0	0	1	0		nacl
166	4	C2	4_nacl_166_1	0.6	192	67	5.5	9	2	5	9.8	1	4		nacl
166	4	C3	4_nacl_166_1	0.6	220	69	5.3	15	3	4	5.4	2	2		nacl
166	4	C4	4_nacl_166_1	0.6	50	0	2.8	5	1	2	7.5	1	6		nacl
175	4	A1	NA	0.9	245	78	6.6	12	3	5	10	2	6		nacl
175	4	A2	NA	0.9	214	63	5.4	12	3	4	16.5	1	16		nacl
175	4	A3	NA	0.9	221	63	7	11	2	4	10.8	1	10		nacl
175	4	B1	NA	0.9	342	109	7.2	7	1	3	2.3	2	2		nacl
175	4	B2	NA	0.9	244	63	5.4	9	1	7	11	2	10		nacl
175	4	B3	NA	0.9	266	68	7	9	1	4	9.8	1	9		nacl
175	4	C1	NA	0.9	198	64	4.5	11	0	7	0	1	0		nacl
175	4	C2	NA	0.9	126	43	5.4	10	1	3	5	1	5		nacl
175	4	C3	NA	0.9	172	52	5.2	13	1	4	4.5	1	5		nacl
186	4	A1	4_nacl_186_1	0.9	294	83	6.4	13	4	10	11.6	1	13		nacl
186	4	A2	4_nacl_186_1	0.9	168	47	7.5	7	0	0	0	1	0		nacl
186	4	A3	4_nacl_186_1	0.9	322	89	8	10	2	2	0	3	0		nacl
186	4	B1	4_nacl_186_1	0.9	73	17	5	9	0	0	11.7	1	9		nacl
186	4	B2	4_nacl_186_1	0.9	99	14	4.2	4	1	8	5.3	1	5		nacl
186	4	B3	4_nacl_186_1	0.9	116	21	4.7	5	2	6	5.5	1	5		nacl
186	4	B4	4_nacl_186_1	0.9	69	14	5.2	5	1	3	16.3	1	6		nacl
186	4	C1	4_nacl_186_1	0.9	30	0	4	4	0	0	0	0	1		nacl
186	4	C2	4_nacl_186_1	0.9	200	61	6	11	2	4	1.2	1	0		nacl
204	4	A1	NA	0.9	124	42	5.4	12	1	0	0	0	0		nacl
204	4	A2	NA	0.9	428	115	7.3	17	3	8	6	2	9		nacl
204	4	A3	NA	0.9	118	36	5.5	7	1	2	0.5	2	1		nacl
204	4	B1	NA	0.9	102	38	5.5	10	2	4	0	1	0		nacl
204	4	B2	NA	0.9	301	92	7.2	7	2	8	10.2	2	12		nacl
204	4	B3	NA	0.9	158	52	6	5	1	13	4.5	1	6		nacl
204	4	C1	NA	0.9	176	56	5.2	8	0	11	8.6	1	2		nacl
204	4	C2	NA	0.9	76	27	4	8	1	6	0	1	0		nacl
204	4	C3	NA	0.9	90	30	5	7	1	5	0	1	0		nacl
210	4	A1	4_nacl_210_1	0.9	367	102	6.5	10	2	6	7.1	2	4		nacl
210	4	A2	4_nacl_210_1	0.9	126	35	3.8	11	3	0	0	0	0		nacl
210	4	A3	4_nacl_210_1	0.9	264	77	6.1	8	1	5	8.3	2	1		nacl
210	4	B1	4_nacl_210_1	0.9	386	95	6.9	9	0	NA	0	1	0		nacl
210	4	B2	4_nacl_210_1	0.9	275	72	5.8	7	2	4	6.3	2	8		nacl
210	4	B3	4_nacl_210_1	0.9	277	69	6.4	12	3	3	6.6	2	7		nacl
210	4	C1	4_nacl_210_1	0.9	47	24	5.7	9	1	0	0.4	1	1		nacl
210	4	C2	4_nacl_210_1	0.9	320	91	7.2	10	0	5	8.7	3	1		nacl
210	4	C3	4_nacl_210_1	0.9	210	53	4.3	7	0	0	0	1	0		nacl
234	4	A1	4_nacl_234_1	0.9	123	52	4.7	6	2	9	5.5	1	6		nacl
234	4	A2	4_nacl_234_1	0.9	266	50	6.2	6	0	9	7.5	2	11		nacl
234	4	A3	4_nacl_234_1	0.9	448	107	7	15	1	9	18	2	1		nacl
234	4	B1	4_nacl_234_1	0.9	306	58	8.2	7	1	6	0.5	1	2		nacl
234	4	B2	4_nacl_234_1	0.9	216	81	6.7	9	0	3	1.5	2	2		nacl
234	4	B3	4_nacl_234_1	0.9	331	91	7.5	7	0	3	0.5	2	2		nacl
234	4	C1	4_nacl_234_1	0.9	56	19	3.3	7	4	4	5.8	1	5		nacl
234	4	C2	4_nacl_234_1	0.9	173	44	4.5	9	1	9	2.8	1	3		nacl
234	4	C3	4_nacl_234_1	0.9	82	27	4.1	10	6	0	0	2	2		nacl
253	4	A1	4_nacl_253_1	0.9	137	48	4.5	7	1	4	6.1	1	7		nacl
253	4	A2	4_nacl_253_1	0.9	347	111	6.7	16	4	4	15.5	2	13		nacl
253	4	A3	4_nacl_253_1	0.9	164	60	5.5	7	2	3	12.1	2	13		nacl
253	4	B1	4_nacl_253_1	0.9	165	48	4.4	17	1	4	1.8	1	2		nacl
253	4	B2	4_nacl_253_1	0.9	205	59	4.9	7	1	6	9.8	1	10		nacl
253	4	B3	4_nacl_253_1	0.9	172	64	5.8	8	2	5	6.4	2	8		nacl
253	4	C1	4_nacl_253_1	0.9	18	6	2.5	4	0	2	4.7	1	4		nacl
253	4	C2	4_nacl_253_1	0.9	194	70	6.2	9	1	3	1.4	1	1		nacl
253	4	C3	4_nacl_253_1	0.9	407	104	5.8	7	2	4	13.2	2	16		nacl
263	4	A1	NA	0.9	124	37	3.6	7	1	6	0.6	1	1		nacl
263	4	A2	NA	0.9	120	30	5.2	7	3	0	0	0	0		nacl
263	4	A3	NA	0.9	59	15	4.2	5	1	0	0	0	0		nacl
263	4	B1	NA	0.9	178	59	5.4	16	4	4	9.2	2	9		nacl
263	4	B2	NA	0.9	405	115	6.7	20	2	6	8.5	2	9		nacl
263	4	B3	NA	0.9	227	64	7.6	19	3	6	16	1	20		nacl
263	4	C1	NA	0.9	159	68	4.6	14	3	3	8.1	2	7		nacl
263	4	C2	NA	0.9	215	68	5.7	15	4	5	3.5	2	5		nacl
263	4	C3	NA	0.9	147	46	4.4	13	3	2	1.5	1	0		nacl
295	4	A1	4_nacl_295_1	0.9	204	63	5.6	11	2	4	13.1	2	11		nacl
295	4	A2	4_nacl_295_1	0.9	453	99	5.8	11	1	7	13.6	2	15		nacl
295	4	A3	4_nacl_295_1	0.9	396	98	6.5	10	2	5	13.7	2	14		nacl
295	4	B1	4_nacl_295_1	0.9	329	123	6.6	14	1	8	14	1	18		nacl
295	4	B2	4_nacl_295_1	0.9	312	93	6.8	10	2	8	13.6	1	13		nacl
295	4	B3	4_nacl_295_1	0.9	328	101	6.9	12	1	7	8.3	2	9		nacl
295	4	C1	4_nacl_295_1	0.9	136	45	5.1	5	2	3	0.8	1	2		nacl
295	4	C2	4_nacl_295_1	0.9	295	67	6	8	2	0	0	1	0		nacl
295	4	C3	4_nacl_295_1	0.9	240	61	5.6	8	1	5	1.2	1	1		nacl
299	4	A1	NA	0.9	239	97	6.2	14	6	7	15.5	2	14		nacl
299	4	A2	NA	0.9	336	86	6.2	10	1	6	13.3	1	10		nacl
299	4	A3	NA	0.9	230	80	6.6	10	4	2	13.2	2	10		nacl
299	4	B1	NA	0.9	205	56	4.9	13	4	3	8.7	2	6		nacl
299	4	B2	NA	0.9	330	79	5.7	8	1	4	10.3	2	12		nacl
299	4	B3	NA	0.9	252	83	5.5	12	2	9	0	2	0		nacl
299	4	C1	NA	0.9	166	51	5.2	8	3	8	0.1	1	0		nacl
299	4	C2	NA	0.9	252	86	5.5	11	1	3	0	1	1		nacl
299	4	C3	NA	0.9	214	62	5.6	7	1	6	0.3	2	2		nacl
299	4	D1	NA	0.9	318	94	10.2	11	4	4	10	1	11		nacl
299	4	D2	NA	0.9	188	45	5.8	12	0	0	1.4	1	1		nacl
305	4	A1	NA	0.9	418	27	5.8	13	1	6	19.5	1	2		nacl
305	4	A2	NA	0.9	113	106	4.6	4	1	4	14.3	1	11		nacl
305	4	A3	NA	0.9	169	57	5.6	8	0	5	10.8	2	5		nacl
305	4	B1	NA	0.9	230	57	5.3	13	3	2	7.6	1	7		nacl
305	4	B2	NA	0.9	338	82	5.7	8	1	4	0.8	3	5		nacl
305	4	B3	NA	0.9	42	12	3.5	5	1	6	0	1	0		nacl
305	4	C1	NA	0.9	150	52	5.6	6	1	NA	0	2	1		nacl
305	4	C2	NA	0.9	92	27	5	6	0	4	0.5	1	1		nacl
305	4	C3	NA	0.9	186	54	5.7	5	1	NA	NA	2	1		nacl
309	4	A1	4_nacl_309_1	0.9	355	82	7.1	12	1	5	11.5	2	8		nacl
309	4	A2	4_nacl_309_1	0.9	592	128	7.5	17	1	0	0	2	0		nacl
309	4	A3	4_nacl_309_1	0.9	174	46	6	12	1	3	10.5	1	14		nacl
309	4	B1	4_nacl_309_1	0.9	215	73	5.5	15	1	6	9	2	11		nacl
309	4	B2	4_nacl_309_1	0.9	183	49	6	7	0	3	0	2	0		nacl
309	4	B3	4_nacl_309_1	0.9	214	74	6	6	1	4	0.6	2	1		nacl
309	4	C1	4_nacl_309_1	0.9	292	60	7.1	7	0	7	10.8	1	16		nacl
309	4	C2	4_nacl_309_1	0.9	194	48	6.2	6	1	10	6.6	1	8		nacl
309	4	C3	4_nacl_309_1	0.9	472	96	NA	7	1	5	7.5	2	13		nacl
323	4	A1	4_nacl_323_1	0.9	491	110	6	8	1	5	4.2	2	3		nacl
323	4	A2	4_nacl_323_1	0.9	209	57	5.6	9	1	4	7.2	2	5		nacl
323	4	A3	4_nacl_323_1	0.9	169	62	5.1	10	2	NA	0.1	1	1		nacl
323	4	B1	4_nacl_323_1	0.9	260	75	6	12	1	5	0.5	1	1		nacl
323	4	B2	4_nacl_323_1	0.9	168	58	5.8	10	0	3	0	2	1		nacl
323	4	B3	4_nacl_323_1	0.9	153	47	6	9	3	3	0	2	1		nacl
323	4	C1	4_nacl_323_1	0.9	75	28	3.7	7	1	1	0.9	1	1		nacl
323	4	C2	4_nacl_323_1	0.9	113	38	4.4	10	1	2	0.7	1	1		nacl
323	4	C3	4_nacl_323_1	0.9	116	31	5.6	5	0	4	0	1	1		nacl
348	4	A1	4_nacl_348_1	0.9	145	29	4.5	8	0	5	0	1	0		nacl
348	4	A2	4_nacl_348_1	0.9	134	31	4.2	9	1	8	0.8	1	1		nacl
348	4	A3	4_nacl_348_1	0.9	251	63	4.9	10	1	3	0.8	3	3		nacl
348	4	A4	4_nacl_348_1	0.9	163	49	5.1	10	2	9	1.3	1	1		nacl
348	4	B1	4_nacl_348_1	0.9	266	74	5.6	14	3	9	11	1	8		nacl
348	4	B2	4_nacl_348_1	0.9	146	36	5.5	8	3	9	6.2	1	3		nacl
348	4	B3	4_nacl_348_1	0.9	370	109	6.7	12	4	5	11	2	6		nacl
348	4	C1	4_nacl_348_1	0.9	360	78	5.5	9	0	4	3.3	2	5		nacl
348	4	C2	4_nacl_348_1	0.9	308	78	6	8	2	5	2.2	2	3		nacl
348	4	C3	4_nacl_348_1	0.9	339	89	5.6	9	1	4	0.4	2	1		nacl
356	4	A1	4_nacl_356_1	0.9	156	65	7.7	7	1	5	0.9	1	2		nacl
356	4	A2	4_nacl_356_1	0.9	212	62	8.6	6	1	4	0.5	1	1		nacl
356	4	A3	4_nacl_356_1	0.9	68	21	7.2	4	1	5	0.1	1	1		nacl
356	4	B1	4_nacl_356_1	0.9	111	43	5.4	9	1	0	0	0	0		nacl
356	4	B2	4_nacl_356_1	0.9	73	25	4.8	7	4	2	0.9	1	1		nacl
356	4	B3	4_nacl_356_1	0.9	120	34	5	10	1	0	0	0	0		nacl
356	4	C1	4_nacl_356_1	0.9	311	65	6	9	2	8	9.2	2	12		nacl
356	4	C2	4_nacl_356_1	0.9	229	47	8.2	8	1	7	8.4	2	13		nacl
356	4	C3	4_nacl_356_1	0.9	214	44	6.3	7	2	3	7.6	1	7		nacl
367	4	A1	NA	0.9	440	97	5.7	10	2	4	15.2	2	15		nacl
367	4	A2	NA	0.9	94	31	5.1	6	5	6	7.1	1	7		nacl
367	4	A3	NA	0.9	45	12	4.2	6	3	0	0	0	0		nacl
367	4	B1	NA	0.9	569	123	7.2	12	2	6	14.4	1	15		nacl
367	4	B2	NA	0.9	373	84	6.5	9	0	10	4	1	6		nacl
367	4	B3	NA	0.9	256	50	6	7	1	9	1.3	1	1		nacl
367	4	C1	NA	0.9	168	50	4.5	9	0	0	0	1	0		nacl
367	4	C2	NA	0.9	48	20	4.5	5	3	2	1.6	1	1		nacl
367	4	C3	NA	0.9	29	9	4	4	1	0	1	1	1		nacl
378	4	A1	4_nacl_378_1	0.9	600	112	6.4	13	2	12	16.5	1	18		nacl
378	4	A2	4_nacl_378_1	0.9	376	93	6.5	10	2	5	11	2	5		nacl
378	4	A3	4_nacl_378_1	0.9	506	112	6.2	10	1	5	5.8	3	2		nacl
378	4	B1	4_nacl_378_1	0.9	172	69	5.5	10	4	5	6.6	3	11		nacl
378	4	B2	4_nacl_378_1	0.9	334	72	6.8	11	1	6	5.3	2	5		nacl
378	4	B3	4_nacl_378_1	0.9	402	99	7.1	19	0	4	12.2	1	13		nacl
378	4	C1	4_nacl_378_1	0.9	205	39	4.2	6	1	1	2.1	1	2		nacl
378	4	C2	4_nacl_378_1	0.9	253	54	4.6	6	0	5	4.8	2	7		nacl
378	4	C3	4_nacl_378_1	0.9	286	71	5.2	7	1	7	1.7	1	3		nacl
Control	5	A1	5_nacl_control_2	0	146	110	7.5	16	12	2	10.8	1	10		nacl
Control	5	A2	5_nacl_control_2	0	66	38	7.4	15	7	2	2.8	1	1		nacl
Control	5	A3	5_nacl_control_2	0	102	73	7.3	5	0	0	0	0	0		nacl
Control	5	B1	5_nacl_control_2	0	736	241	6.8	10	4	3	23.1	1	14		nacl
Control	5	B2	5_nacl_control_2	0	224	72	6.2	16	2	4	5.2	1	1		nacl
Control	5	B3	5_nacl_control_2	0	145	59	5.6	13	4	2	8.1	1	11		nacl
Control	5	C1	5_nacl_control_2	0	157	40	5.1	14	0	0	0	0	0	C1,C2,C3 bad plants	nacl
Control	5	C2	5_nacl_control_2	0	77	22	4.1	7	1	0	0	0	0		nacl
Control	5	C3	5_nacl_control_2	0	161	42	5.2	15	1	NA	0	1	NA		nacl
Control	5	D1	5_nacl_control_2	0	899	274	6.6	21	1	2	18.2	1	22		nacl
Control	5	D2	5_nacl_control_2	0	438	93	7.1	15	1	4	4.8	1	9		nacl
Control	5	D3	5_nacl_control_2	0	762	164	6.7	12	1	4	13.7	1	15		nacl
E. coli	5	A1	5_nacl_ecoli_2	1.05	220	57	6.2	9	2	4	11	1	9		nacl
E. coli	5	A2	5_nacl_ecoli_2	1.05	273	116	7.6	13	3	3	2.2	1	2		nacl
E. coli	5	A3	5_nacl_ecoli_2	1.05	443	82	7.2	16	1	2	9.1	1	11		nacl
E. coli	5	B1	5_nacl_ecoli_2	1.05	279	62	4.4	12	1	3	11.4	1	14		nacl
E. coli	5	B2	5_nacl_ecoli_2	1.05	488	128	6.5	16	2	1	12.8	1	10		nacl
E. coli	5	B3	5_nacl_ecoli_2	1.05	157	44	4.6	14	5	0	0	0	0		nacl
E. coli	5	C1	5_nacl_ecoli_2	1.05	185	55	4.2	5	1	3	8.6	1	9		nacl
E. coli	5	C2	5_nacl_ecoli_2	1.05	163	44	4.4	11	2	6	4.1	0	0		nacl
E. coli	5	C3	5_nacl_ecoli_2	1.05	159	41	4.1	13	2	4	1.6	1	1		nacl
018	5	A1	5_nacl_018_2	1.05	170	76	5.7	11	2	3	10.2	1	10		nacl
018	5	A2	5_nacl_018_2	1.05	173	80	6	11	4	0	10.6	1	11		nacl
018	5	A3	5_nacl_018_2	1.05	190	62	4.5	10	6	2	10.5	1	12		nacl
018	5	B1	5_nacl_018_2	1.05	137	24	4.5	7	0	2	0	1	0		nacl
018	5	B2	5_nacl_018_2	1.05	150	27	3.6	10	3	1	1.2	1	4		nacl
018	5	B3	5_nacl_018_2	1.05	190	47	5.4	9	2	1	8.4	1	10		nacl
018	5	C1	5_nacl_018_2	1.05	336	90	7	12	5	1	1.6	1	4		nacl
018	5	C2	5_nacl_018_2	1.05	326	90	6.2	10	4	2	2.7	2	3		nacl
018	5	C3	5_nacl_018_2	1.05	246	79	7.3	14	3	3	2.6	1	4		nacl
022	5	A1	5_nacl_022_2	1.05	574	120	6.2	11	1	5	16.8	1	17		nacl
022	5	A2	5_nacl_022_2	1.05	451	82	6.1	12	2	1	15.6	1	17		nacl
022	5	A3	5_nacl_022_2	1.05	292	52	4.5	11	1	1	17	1	12		nacl
022	5	B1	5_nacl_022_2	1.05	380	120	7.6	17	4	3	10.8	1	13		nacl
022	5	B2	5_nacl_022_2	1.05	482	139	7.8	10	3	2	18	1	23		nacl
022	5	B3	5_nacl_022_2	1.05	188	43	5.7	13	2	0	0	1	1		nacl
022	5	C1	5_nacl_022_2	1.05	407	90	6.3	10	2	5	4.6	1	8		nacl
022	5	C2	5_nacl_022_2	1.05	210	62	4.8	14	3	2	4.9	0	0		nacl
022	5	C3	5_nacl_022_2	1.05	161	38	5.8	11	1	0	0	0	0		nacl
033	5	A1	5_nacl_033_2	1.05	523	152	7.7	15	6	5	11.6	1	15		nacl
033	5	A2	5_nacl_033_2	1.05	309	92	5.8	13	4	4	9.6	1	15		nacl
033	5	A3	5_nacl_033_2	1.05	91	43	5.5	11	3	3	1.2	1	3		nacl
033	5	B1	5_nacl_033_2	1.05	170	48	5.6	10	4	3	2	1	3		nacl
033	5	B2	5_nacl_033_2	1.05	223	74	6.6	9	4	4	7	1	8		nacl
033	5	B3	5_nacl_033_2	1.05	166	37	6.8	10	5	3	0.8	1	2		nacl
033	5	C1	5_nacl_033_2	1.05	345	61	5.6	11	4	6	7.2	1	7		nacl
033	5	C2	5_nacl_033_2	1.05	172	69	5.4	9	3	3	10.4	1	10		nacl
033	5	C3	5_nacl_033_2	1.05	335	78	6	13	3	4	5.2	2	3		nacl
086	5	A1	5_nacl_086_4	1.05	235	47	5.6	14	1	3	3.2	1	4	Red/stressed leaf is depicted in a photo of the 086	nacl
086	5	A2	5_nacl_086_4	1.05	725	170	7.7	11	3	4	24.5	1	25		nacl
086	5	A3	5_nacl_086_4	1.05	588	140	8.1	18	1	5	8.5	1	8		nacl
086	5	B1	5_nacl_086_4	1.05	270	62	7.2	10	0	1	11.8	1	12		nacl
086	5	B2	5_nacl_086_4	1.05	354	67	7.4	12	3	2	11.9	1	13		nacl
086	5	B3	5_nacl_086_4	1.05	606	149	8.6	11	3	2	19.1	1	30		nacl
086	5	C1	5_nacl_086_4	1.05	244	59	7	9	4	2	5.6	1	0		nacl
086	5	C2	5_nacl_086_4	1.05	120	48	5.8	7	3	1	3.5	1	4		nacl
086	5	C3	5_nacl_086_4	1.05	208	72	5.7	14	4	1	1.3	1	4		nacl
094	5	A1	5_nacl_094_2	1.05	161	65	5.5	17	5	4	1.3	1	4		nacl
094	5	A2	5_nacl_094_2	1.05	195	64	5.9	17	4	2	0	1	0		nacl
094	5	A3	5_nacl_094_2	1.05	136	38	4.5	12	2	2	0.5	1	1		nacl
094	5	B1	5_nacl_094_2	1.05	123	47	4.5	10	1	3	0.6	1	2		nacl
094	5	B2	5_nacl_094_2	1.05	415	94	7.5	12	2	3	9.2	1	17		nacl
094	5	B3	5_nacl_094_2	1.05	700	219	9	11	2	2	16.5	1	20		nacl
094	5	C1	5_nacl_094_2	1.05	223	93	7	24	12	2	3.7	1	3		nacl
094	5	C2	5_nacl_094_2	1.05	68	37	5	6	5	3	8.3	1	7		nacl
094	5	C3	5_nacl_094_2	1.05	109	59	4.9	10	5	3	7.6	1	11		nacl
097	5	A1	5_nacl_097_2	1.05	168	78	6.6	13	5	3	6.3	1	4		nacl
097	5	A2	5_nacl_097_2	1.05	296	136	7.6	11	4	2	13.9	1	15		nacl
097	5	A3	5_nacl_097_2	1.05	78	40	5.6	10	4	2	1.2	1	4		nacl
097	5	B1	5_nacl_097_2	1.05	215	83	6.7	14	3	3	7.8	1	7		nacl
097	5	B2	5_nacl_097_2	1.05	581	143	8.7	17	1	1	14.2	1	10		nacl
097	5	B3	5_nacl_097_2	1.05	542	161	7.9	19	3	2	21.6	1	17		nacl
097	5	C1	5_nacl_097_2	1.05	198	55	6.8	11	2	1	10.3	1	10		nacl
097	5	C2	5_nacl_097_2	1.05	306	57	6.7	12	1	2	0.9	1	2		nacl
097	5	C3	5_nacl_097_2	1.05	67	88	7.9	16	4	2	7.8	1	8		nacl
139	5	A1	5_nacl_139_2	0.3	297	83	6.5	10	2	0	11.2	1	14		nacl
139	5	A2	5_nacl_139_2	0.3	241	48	6.7	10	2	0	0.2	1	1		nacl
139	5	A3	5_nacl_139_2	0.3	230	63	6.8	12	5	4	3.6	1	3		nacl
139	5	B1	5_nacl_139_2	0.3	325	93	4.7	11	6	3	8.7	1	9		nacl
139	5	B2	5_nacl_139_2	0.3	430	106	7.3	17	4	6	4.6	1	8		nacl
139	5	B3	5_nacl_139_2	0.3	421	138	7.5	13	6	3	15.4	1	13		nacl
139	5	C1	5_nacl_139_2	0.3	146	39	4.6	9	2	0	0	0	0		nacl
139	5	C2	5_nacl_139_2	0.3	523	137	7.3	12	3	4	9.4	2	16		nacl
139	5	C3	5_nacl_139_2	0.3	206	59	4.7	12	3	2	5.1	1	6		nacl
144	5	A1	5_nacl_144_4	1.05	118	24	4.6	16	3	0	0	0	0	Accoriding to photos slightly stressed plants	nacl
144	5	A2	5_nacl_144_4	1.05	389	83	4.8	8	2	2	11.5	1	11		nacl
144	5	A3	5_nacl_144_4	1.05	342	113	6.2	10	3	3	14.2	1	14		nacl
144	5	B1	5_nacl_144_4	1.05	585	97	6.3	15	3	3	18.7	1	21		nacl
144	5	B2	5_nacl_144_4	1.05	272	101	4.6	11	2	3	13.6	1	14		nacl
144	5	B3	5_nacl_144_4	1.05	188	45	4.3	12	4	2	4.8	1	6		nacl
144	5	C1	5_nacl_144_4	1.05	100	46	6.8	13	10	5	2.4	1	1		nacl
144	5	C2	5_nacl_144_4	1.05	160	82	6.9	12	5	2	9.5	1	12		nacl
144	5	C3	5_nacl_144_4	1.05	314	107	5.6	12	3	3	14.4	1	17		nacl
190	5	A1	5_nacl_190_1	1.05	102	66	7.2	17	5	3	1.5	1	3	Small amd stressed plants based on the photo	nacl
190	5	A2	5_nacl_190_1	1.05	114	79	7.5	14	4	6	7.3	1	10		nacl
190	5	A3	5_nacl_190_1	1.05	235	114	6.3	11	4	4	7.4	1	10		nacl
190	5	B1	5_nacl_190_1	1.05	161	73	4.7	10	2	4	12.1	1	14		nacl
190	5	B2	5_nacl_190_1	1.05	184	78	5.5	8	3	4	12.5	1	16		nacl
190	5	B3	5_nacl_190_1	1.05	78	24	3.5	9	1	3	4.5	1	4		nacl
190	5	C1	5_nacl_190_1	1.05	34	24	2.6	6	3	2	6.9	1	3		nacl
190	5	C2	5_nacl_190_1	1.05	44	26	4.6	10	1	1	1.4	1	3		nacl
190	5	C3	5_nacl_190_1	1.05	40	32	4	11	3	3	0.5	1	1		nacl
