microbe_id	batch_id	plant_id	photo_id	OD	var_fresh_weight_mg	var_dry_weight_mg	var_rosette_diameter_cm	var_rosette_leaves	var_dry_rosette_leaves	var_stem_leaves	var_stem_height_cm	var_number_of_stems	var_stem_siliques	comments	condition
Control	1	A1	NA	NA	135	38	7.1	36	NA	NA	0.1	1	NA		water_deficit
Control	1	A2	NA	NA	55	28	4.7	14	NA	NA	NA	NA	NA		water_deficit
Control	1	A3	NA	NA	92	17	6.7	25	3	2	6.5	2	NA		water_deficit
Control	1	B1	NA	NA	150	31	5	16	3	3	6.9	2	NA		water_deficit
Control	1	B2	NA	NA	101	25	5.1	18	4	3	5.9	1	NA		water_deficit
Control	1	B3	NA	NA	108	45	3.5	18	2	3	5.7	2	NA		water_deficit
Control	1	C1	NA	NA	69	38	4.1	14	2	3	9	1	NA		water_deficit
Control	1	C2	NA	NA	86	16	4.5	14	4	2	2.2	1	NA		water_deficit
Control	1	C3	NA	NA	91	37	5.5	13	NA	2	3	1	NA		water_deficit
E. coli	1	A2	NA	NA	41	17	6.1	20	5	NA	NA	NA	NA		water_deficit
E. coli	1	A3	NA	NA	49	63	11	3	NA	NA	NA	NA	NA		water_deficit
E. coli	1	B1	NA	NA	78	35	5.5	17	1	1	0.6	1	NA		water_deficit
E. coli	1	B2	NA	NA	65	41	35	6	1	4	13	2	NA		water_deficit
E. coli	1	B3	NA	NA	114	41	4.8	18	6	5	8.4	1	NA		water_deficit
E. coli	1	C1	NA	NA	81	54	5.6	18	NA	NA	NA	NA	NA		water_deficit
E. coli	1	C2	NA	NA	31	38	4.7	15	4	NA	NA	NA	NA		water_deficit
E. coli	1	C3	NA	NA	77	38	6.1	14	1	1	3.8	1	NA		water_deficit
166	1	A1	NA	NA	19	31	3.9	10	0	0	0	0	0		water_deficit
166	1	A2	NA	NA	36	31	5.6	16	1	2	1.3	1	NA		water_deficit
166	1	A3	NA	NA	51	41	5.4	16	2	3	1.2	1	NA		water_deficit
166	1	B1	NA	NA	28	25	3.8	10	1	3	6.7	1	4		water_deficit
166	1	B2	NA	NA	53	48	5	22	4	3	1.1	2	NA		water_deficit
166	1	B3	NA	NA	41	38	4.9	14	3	NA	0.3	1	NA		water_deficit
166	1	C1	NA	NA	13	11	3.2	12	4	0	0	0	0		water_deficit
166	1	C2	NA	NA	101	95	6.4	26	0	NA	0.2	2	NA		water_deficit
166	1	C3	NA	NA	27	22	5	12	2	5	6.8	1	NA		water_deficit
184	1	A1	NA	NA	126	101	6.4	26	2	NA	0.2	2	NA		water_deficit
184	1	A2	NA	NA	45	34	6.4	16	1	3	2.6	3	NA		water_deficit
184	1	A3	NA	NA	34	25	4.1	23	1	NA	0.1	NA	NA		water_deficit
184	1	B1	NA	NA	116	64	6.5	24	1	NA	0.1	3	NA		water_deficit
184	1	B2	NA	NA	76	37	4.2	20	NA	3	0.1	2	NA		water_deficit
184	1	B3	NA	NA	18	7	3	8	0	0	0	0	0		water_deficit
184	1	C1	NA	NA	53	35	5.3	14	3	4	7	1	NA		water_deficit
184	1	C2	NA	NA	91	59	5.9	16	1	NA	0.1	4	NA		water_deficit
184	1	C3	NA	NA	109	77	4.2	26	NA	6	2.1	3	NA		water_deficit
186	1	A1	NA	NA	87	52	5.9	22	2	4	3.6	1	NA		water_deficit
186	1	A2	NA	NA	97	52	5.4	16	2	3	4	2	NA		water_deficit
186	1	A3	NA	NA	53	29	4	19	3	3	1.8	2	NA		water_deficit
186	1	B1	NA	NA	65	61	5	22	3	NA	0.4	2	NA		water_deficit
186	1	B2	NA	NA	50	46	5.1	16	6	3	1.1	1	NA		water_deficit
186	1	B3	NA	NA	24	22	3.1	10	0	0	0	0	0		water_deficit
186	1	C1	NA	NA	145	90	6.1	30	1	NA	0.2	2	NA		water_deficit
186	1	C2	NA	NA	49	33	4.5	16	2	3	1.3	1	NA		water_deficit
186	1	C3	NA	NA	39	26	4.4	16	0	NA	0.1	1	NA		water_deficit
210	1	A1	NA	NA	57	41	5.5	20	2	NA	1	1	NA		water_deficit
210	1	A2	NA	NA	48	34	6	24	1	3	1.9	1	NA		water_deficit
210	1	A3	NA	NA	67	47	4.9	22	NA	3	8.2	3	3		water_deficit
210	1	B1	NA	NA	104	27	4.2	19	0	5	3.6	1	NA		water_deficit
210	1	B2	NA	NA	225	60	6.2	26	0	3	3.2	1	NA		water_deficit
210	1	B3	NA	NA	106	26	4.4	16	2	2	6.4	1	4		water_deficit
210	1	C1	NA	NA	35	30	4.4	16	0	3	2.6	1	NA		water_deficit
210	1	C2	NA	NA	48	36	5.1	16	3	4	2.8	1	NA		water_deficit
210	1	C3	NA	NA	50	44	4.6	24	1	0	0	0	0		water_deficit
253	1	A1	NA	NA	389	69	8.2	30	4	3	0.9	1	NA		water_deficit
253	1	A2	NA	NA	116	19	6.2	12	0	1	0.3	1	3		water_deficit
253	1	A3	NA	NA	207	37	6.9	20	1	2	0.5	1	NA		water_deficit
253	1	B1	NA	NA	40	37	4.4	16	0	0	0	0	0		water_deficit
253	1	B2	NA	NA	62	54	5.5	20	2	NA	0.1	2	NA		water_deficit
253	1	B3	NA	NA	59	54	6	20	2	NA	0.1	1	NA		water_deficit
253	1	C1	NA	NA	31	28	4.5	14	2	3	1.2	1	NA		water_deficit
253	1	C2	NA	NA	26	25	4.5	16	1	0	0	0	0		water_deficit
253	1	C3	NA	NA	29	27	4	14	NA	3	1.6	NA	NA		water_deficit
263	1	A1	NA	NA	35	35	5	16	2	NA	0.1	1	NA		water_deficit
263	1	A2	NA	NA	36	33	3.9	18	2	NA	0.1	2	NA		water_deficit
263	1	A3	NA	NA	49	46	5.1	16	2	NA	0.1	2	NA		water_deficit
263	1	B1	NA	NA	84	75	6.2	24	2	NA	0.1	3	NA		water_deficit
263	1	B2	NA	NA	42	36	4.2	20	1	NA	0.1	3	NA		water_deficit
263	1	B3	NA	NA	38	36	5.8	16	1	NA	0.2	2	NA		water_deficit
263	1	C1	NA	NA	100	47	4.4	16	3	4	9.3	1	4		water_deficit
263	1	C2	NA	NA	49	24	4.1	16	2	NA	0.1	1	NA		water_deficit
263	1	C3	NA	NA	NA	15	3.2	16	2	0	0	0	0		water_deficit
295	1	A1	NA	NA	38	30	5.1	16	1	0	0	0	0		water_deficit
295	1	A2	NA	NA	40	28	4.5	16	3	NA	0.3	2	NA		water_deficit
295	1	A3	NA	NA	15	10	3	14	3	NA	0.3	1	NA		water_deficit
295	1	B1	NA	NA	35	34	4.2	16	2	NA	0.2	1	NA		water_deficit
295	1	B2	NA	NA	27	36	4.3	16	1	NA	0.2	1	NA		water_deficit
295	1	B3	NA	NA	12	12	3.5	10	1	0	0	0	0		water_deficit
295	1	C1	NA	NA	57	24	3.7	16	1	2	3.3	1	NA		water_deficit
295	1	C2	NA	NA	89	36	5.1	16	1	2	1.5	0	NA		water_deficit
295	1	C3	NA	NA	69	30	4.3	16	1	0	0	0	0		water_deficit
309	1	A1	NA	NA	45	42	5.4	18	0	NA	0.1	2	NA		water_deficit
309	1	A2	NA	NA	54	47	6.2	21	1	NA	0.3	3	NA		water_deficit
309	1	A3	NA	NA	21	10	4.2	14	1	0	0	0	NA		water_deficit
309	1	B1	NA	NA	102	65	6.4	28	2	NA	0.2	3	NA		water_deficit
309	1	B2	NA	NA	91	54	6	8	0	3	4.2	1	NA		water_deficit
309	1	B3	NA	NA	39	23	4	14	0	2	2.2	1	NA		water_deficit
309	1	C1	NA	NA	61	57	6.8	17	3	3	3.9	1	NA		water_deficit
309	1	C2	NA	NA	41	37	5.4	26	2	NA	0.3	1	NA		water_deficit
309	1	C3	NA	NA	37	35	4	14	3	NA	0.1	2	NA		water_deficit
324	1	A1	NA	NA	33	27	5.2	14	NA	NA	NA	NA	NA		water_deficit
324	1	A2	NA	NA	71	57	5.7	26	3	3	4	2	NA		water_deficit
324	1	A3	NA	NA	28	26	4.9	15	3	NA	NA	NA	NA		water_deficit
324	1	B1	NA	NA	54	50	5.3	22	2	NA	NA	NA	NA		water_deficit
324	1	B2	NA	NA	36	35	5	16	2	NA	0.5	1	NA		water_deficit
324	1	B3	NA	NA	66	59	7	24	3	NA	0.5	1	NA		water_deficit
324	1	C1	NA	NA	133	49	5.1	21	5	5	2.1	2	NA		water_deficit
324	1	C2	NA	NA	137	50	7.1	27	3	NA	NA	NA	NA		water_deficit
324	1	C3	NA	NA	146	56	6.7	NA	NA	3	2.3	1	NA		water_deficit
343	1	A1	NA	NA	48	47	5.7	18	5	3	3.8	1	NA		water_deficit
343	1	A2	NA	NA	61	59	6.6	22	5	4	4	3	NA		water_deficit
343	1	A3	NA	NA	32	32	6	14	0	NA	0.2	1	NA		water_deficit
343	1	B1	NA	NA	65	50	6.6	16	1	3	1.4	1	NA		water_deficit
343	1	B2	NA	NA	69	49	4.4	16	3	6	8	1	4		water_deficit
343	1	B3	NA	NA	55	40	5.2	14	2	NA	0.7	1	NA		water_deficit
343	1	C1	NA	NA	84	68	6.7	22	2	NA	0.2	1	NA		water_deficit
343	1	C2	NA	NA	36	22	4.7	16	1	0	0	0	0		water_deficit
343	1	C3	NA	NA	23	16	4.6	14	2	0	0	0	0		water_deficit
Control	2	A1	NA	NA	84	65	NA	NA	NA	NA	NA	NA	NA		water_deficit
Control	2	A2	NA	NA	78	79	NA	NA	NA	NA	NA	NA	NA		water_deficit
Control	2	A3	NA	NA	61	55	NA	NA	NA	NA	NA	NA	NA		water_deficit
Control	2	B1	NA	NA	90	108	7.2	34	10	5	3.5	2	NA		water_deficit
Control	2	B2	NA	NA	114	87	6.7	27	4	3	2.2	1	NA		water_deficit
Control	2	B3	NA	NA	63	66	6.4	30	3	2	0.1	1	NA		water_deficit
Control	2	C1	NA	NA	33	22	4	19	2	0	0	0	0		water_deficit
Control	2	C2	NA	NA	48	51	6.5	23	2	0	0	0	0		water_deficit
Control	2	C3	NA	NA	51	57	6.4	18	2	4	2.8	2	NA		water_deficit
Control	2	C4	NA	NA	60	55	5.9	28	4	3	6.4	1	NA		water_deficit
E. coli	2	A1	NA	NA	43	40	3.8	19	5	2	6.2	3	NA		water_deficit
E. coli	2	A2	NA	NA	59	55	5.8	23	3	3	0.4	2	NA		water_deficit
E. coli	2	A3	NA	NA	103	96	5.5	35	3	4	4.3	2	NA		water_deficit
E. coli	2	B1	NA	NA	25	23	4.5	12	2	3	3.1	1	NA		water_deficit
E. coli	2	B2	NA	NA	59	57	6.2	22	2	0	0.2	2	NA		water_deficit
E. coli	2	B3	NA	NA	61	58	4.9	21	4	2	1.5	1	NA		water_deficit
E. coli	2	C1	NA	NA	55	51	5.3	14	3	3	2.8	1	NA		water_deficit
E. coli	2	C2	NA	NA	56	52	4.5	18	1	3	4.2	2	NA		water_deficit
E. coli	2	C3	NA	NA	41	40	3.7	18	5	7	10.2	1	NA		water_deficit
175	2	A1	NA	NA	50	46	4.6	19	1	3	2.2	2	NA		water_deficit
175	2	A2	NA	NA	40	33	4.2	16	NA	3	5.3	1	NA		water_deficit
175	2	A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		water_deficit
175	2	B1	NA	NA	54	50	5.4	21	2	3	0.1	1	NA		water_deficit
175	2	B2	NA	NA	68	65	4.9	20	2	3	3.7	1	NA		water_deficit
175	2	B3	NA	NA	32	30	4.4	15	1	4	2.6	1	NA		water_deficit
175	2	C1	NA	NA	58	52	4.1	20	4	NA	0.6	1	NA		water_deficit
175	2	C2	NA	NA	45	40	4.6	22	3	NA	0.6	2	NA		water_deficit
175	2	C3	NA	NA	30	25	3.3	16	4	0	0	0	0		water_deficit
348	2	A1	NA	NA	94	86	6.2	28	4	0	0	0	0		water_deficit
204	2	A2	NA	NA	47	44	5	18	4	0	0.3	1	NA		water_deficit
204	2	A3	NA	NA	44	33	4.1	16	1	0	0	0	0		water_deficit
204	2	B1	NA	NA	108	94	6.2	22	3	5	3	1	NA		water_deficit
204	2	B2	NA	NA	37	40	4.1	22	2	3	0.4	1	NA		water_deficit
204	2	B3	NA	NA	54	43	5.2	22	2	0	0.3	1	NA		water_deficit
204	2	C1	NA	NA	105	94	5.4	28	6	5	5.8	2	NA		water_deficit
204	2	C2	NA	NA	127	125	5.6	36	5	0	0.5	2	NA		water_deficit
234	2	A1	NA	NA	61	57	4.6	22	2	NA	4	1	NA		water_deficit
234	2	A2	NA	NA	76	67	4.3	18	2	3	5.8	3	NA		water_deficit
234	2	A3	NA	NA	63	60	7.3	28	2	NA	NA	NA	NA		water_deficit
234	2	B1	NA	NA	70	66	8	28	3	2	0.3	1	NA		water_deficit
234	2	B2	NA	NA	48	46	4.9	18	5	5	11.2	1	NA		water_deficit
234	2	B3	NA	NA	40	38	5.8	18	3	5	5	1	NA		water_deficit
234	2	C1	NA	NA	81	63	6.5	20	3	0	0.3	1	NA		water_deficit
234	2	C2	NA	NA	72	54	5.2	16	3	5	6	2	NA		water_deficit
234	2	C3	NA	NA	61	54	6.3	18	2	6	5.1	1	NA		water_deficit
297	2	A1	NA	NA	85	85	5.8	29	4	3	4.2	3	NA		water_deficit
297	2	A2	NA	NA	78	75	5.9	28	3	3	5.5	2	NA		water_deficit
297	2	A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		water_deficit
297	2	B1	NA	NA	49	43	3.3	16	2	2	2.2	1	NA		water_deficit
297	2	B2	NA	NA	45	43	5.7	20	2	3	1.8	1	NA		water_deficit
297	2	B3	NA	NA	75	73	7.3	16	2	4	3	1	NA		water_deficit
297	2	C1	NA	NA	91	91	5.1	24	3	3	7.2	2	NA		water_deficit
297	2	C2	NA	NA	140	138	6.5	33	3	3	8.2	1	NA		water_deficit
297	2	C3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		water_deficit
300	2	A1	NA	NA	92	91	7.1	20	2	3	2.6	2	NA	3+0	water_deficit
300	2	A2	NA	NA	78	75	6	28	4	3	1	1	NA		water_deficit
300	2	A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		water_deficit
300	2	B1	NA	NA	102	96	7.1	20	2	3	2.6	2	NA	3+0	water_deficit
300	2	B2	NA	NA	68	64	4.9	27	2	0	0.1	1	NA		water_deficit
300	2	B3	NA	NA	51	46	3.9	21	NA	3	3	1	NA		water_deficit
300	2	C1	NA	NA	53	50	5.7	18	2	3	1.8	1	NA		water_deficit
300	2	C2	NA	NA	37	36	4.2	15	1	3	0.4	1	NA		water_deficit
300	2	C3	NA	NA	55	52	5.1	19	2	0	0.1	1	NA		water_deficit
300	2	C4	NA	NA	26	25	4	15	1	0	1.2	1	NA		water_deficit
305	2	A1	NA	NA	61	60	5.7	22	2	NA	NA	NA	NA		water_deficit
305	2	A2	NA	NA	41	38	3	14	1	3	3.5	1	NA		water_deficit
305	2	A3	NA	NA	95	88	5.8	26	1	4	13	1	4		water_deficit
305	2	B1	NA	NA	49	49	4.4	20	1	3	1	1	NA		water_deficit
305	2	B2	NA	NA	57	51	5.2	26	3	3	6	2	NA		water_deficit
305	2	B3	NA	NA	61	56	4.5	30	4	3	24	1	NA		water_deficit
305	2	C1	NA	NA	71	61	5.6	20	1	0	0.1	1	NA		water_deficit
